Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
3d5ed46d-def9-d7e5-9753-e7790d105915,1956-02-12,,999-65-7669,S99989049,X36237402X,Mrs.,Janina163,Kuvalis369,,Kessler503,M,white,nonhispanic,F,Nantucket  Massachusetts  US,518 Gerhold Center Unit 10,Westwood,Massachusetts,Norfolk County,,42.238875069701365,-71.21754455610647,26072.94,492.44999999999993
6c15a7ee-5f11-0432-8d86-c53e08812285,1911-12-01,,999-86-7529,S99970446,X28649472X,Ms.,Maisie206,Treutel973,,,S,white,nonhispanic,F,North Attleborough  Massachusetts  US,584 Kris Trace Unit 21,Northampton,Massachusetts,Hampshire County,,42.33075034992941,-72.72011022844528,1577576.67,15814.109999999997
14b9552d-4226-ba84-97a2-73cd268d5a46,1953-02-16,,999-14-9856,S99930489,X53895844X,Ms.,Santos184,Luettgen772,,,S,white,nonhispanic,F,Boston  Massachusetts  US,900 Anderson Corner,North Amherst,Massachusetts,Hampshire County,01059,42.398702141306174,-72.56478891050475,1350084.71,9574.82
8cb24776-8ece-2e28-17ec-3a6abd7b6598,1991-11-16,,999-97-1792,S99953533,X74150393X,Mr.,Rosendo998,Mann644,,,S,white,hispanic,M,Boston  Massachusetts  US,880 Schamberger Trafficway Suite 26,Fitchburg,Massachusetts,Worcester County,,42.61808438146485,-71.79453932556194,83578.94,4677.09
423c682e-094e-6c73-82e3-06020bbd5d74,1967-10-27,,999-72-4695,S99940749,X70796092X,Mrs.,Andrea7,Altenwerth646,,McDermott739,M,white,nonhispanic,F,Holden  Massachusetts  US,184 Hudson Boulevard,Bellingham,Massachusetts,Norfolk County,,42.038358397262314,-71.5016045414649,1241010.81,7734.169999999999
e72f514a-a310-a2ef-6598-6adf6212f1cf,1975-12-12,,999-63-3206,S99974905,X31106837X,Ms.,Emogene884,Hamill307,,,S,white,hispanic,F,North Lakeville  Massachusetts  US,1019 Brekke Light Apt 20,Worcester,Massachusetts,Worcester County,01609,42.23488514202318,-71.66578411495303,1102129.21,7161.159999999999
19d37dd7-6da3-e12a-4a8b-493f16199519,1973-08-13,,999-44-2643,S99937494,X29374X,Mrs.,Valda518,Quigley282,,Hills818,M,white,nonhispanic,F,Lakeville  Massachusetts  US,1073 Will Mission Suite 94,Mansfield Center,Massachusetts,Bristol County,,42.03128522122178,-71.17432714288931,1021603.84,4479.429999999999
77255a54-36f2-34da-993f-a250b9a97c35,1952-08-02,,999-74-6859,S99942590,X27459775X,Mr.,Fabian647,Thompson596,,,M,white,nonhispanic,M,Southwick  Massachusetts  US,484 Howell Key,Dracut,Massachusetts,Middlesex County,,42.67108996682906,-71.2937178213766,1352783.89,8112.979999999999
ce785d56-cd20-a431-06bd-1f5d366ccea9,1998-03-03,,999-10-1630,S99917883,X54399118X,Mr.,Jc393,Jast432,,,,white,nonhispanic,M,Springfield  Massachusetts  US,131 Stroman Haven Apt 20,New Bedford,Massachusetts,Bristol County,02748,41.6671322911505,-70.90399358737275,479989.42,2662.2799999999997
f1ce6784-ffe8-c998-8ce3-d6c13dc9dbe8,1974-07-23,,999-24-7256,S99957170,X41300323X,Ms.,Krystin400,Hodkiewicz467,,,S,white,nonhispanic,F,Worcester  Massachusetts  US,810 Muller Mews Apt 92,Boston,Massachusetts,Suffolk County,02115,42.351773683382454,-70.98349520594591,1004723.07,8189.9299999999985
167a74a4-5c61-bc75-9c69-2ddd09d3f4be,1963-08-09,,999-61-3980,S99918009,X78938721X,Mrs.,Nakesha793,Jerde200,,Stamm704,M,white,nonhispanic,F,Everett  Massachusetts  US,298 Skiles Path Apt 49,Rockport,Massachusetts,Essex County,01966,42.602119202985826,-70.6641381660644,1325557.93,7425.809999999999
5086b02b-c95b-e968-8c4a-1de9c9581d90,1933-11-22,,999-24-5303,S99922699,X75187476X,Mr.,Winfred745,Kuhn96,,,S,white,nonhispanic,M,Springfield  Massachusetts  US,201 Ratke Gateway Suite 74,Holden,Massachusetts,Worcester County,,42.30752015516941,-71.87865498635678,1638013.91,21230.45
844a37ff-ce26-6338-fd6a-0bc1e925a702,1933-03-15,2010-03-19,999-66-9831,S99912053,X21671315X,Mr.,John539,Okuneva707,,,M,asian,nonhispanic,M,Boylston  Massachusetts  US,796 Durgan Rue Apt 47,Shrewsbury,Massachusetts,Worcester County,,42.32310512058606,-71.7201115401571,1609343.52,14358.499999999996
5411a664-c84d-020f-3bc5-9a09855659df,1960-03-26,,999-70-5023,S99931580,X20563529X,Mrs.,Elna874,Keeling57,,MacGyver246,M,white,nonhispanic,F,Waltham  Massachusetts  US,943 O'Conner Grove,Ludlow,Massachusetts,Hampden County,,42.14377585564369,-72.4456976604743,1338486.3699999999,11840.319999999998
c703d687-115c-6917-9e30-9826d53b1279,1913-03-15,2006-07-15,999-40-4162,S99975091,X65068145X,Mrs.,Micaela928,Colón139,,Esparza426,M,white,hispanic,F,Caguas  Puerto Rico  PR,574 Gleichner Camp Unit 85,Saugus,Massachusetts,Essex County,01906,42.42785435205262,-71.05672963924847,1565471.02,51039.26
e2c12c6a-3c99-3cf3-d423-9fb34230cfff,1943-03-22,2019-02-23,999-31-9875,S99982535,X17188999X,Mrs.,Jeanene972,Ward668,,Barrows492,M,white,nonhispanic,F,Watertown  Massachusetts  US,968 Jakubowski Center,Marlborough,Massachusetts,Middlesex County,,42.35032575204132,-71.55971644930159,1426352.56,60784.84999999996
6c13136d-c52d-20a0-dd54-83b702e7f7fa,1933-03-15,,999-30-4989,S99914749,X86020835X,Mr.,Maynard46,Hamill307,,,M,asian,nonhispanic,M,Boston  Massachusetts  US,258 Little Wall,Shrewsbury,Massachusetts,Worcester County,,42.322148066988305,-71.67684849559295,1567383.54,8728.32
7c7f6d38-964d-1e64-00a2-59ba7a19dab1,1928-06-30,,999-13-8899,S99942396,X35824625X,Ms.,Marcela739,Herrera193,,,S,white,hispanic,F,Wesley  Saint Andrew Parish  DM,568 Sauer Row Unit 29,Randolph,Massachusetts,Norfolk County,,42.17244228666948,-71.04492105987664,1524595.77,17464.94
9f1ff3ee-4f25-bc64-dca2-f2556e4b72ad,1995-04-16,,999-87-9077,S99956562,X46718464X,Ms.,Rebeca548,Cano735,,,,white,hispanic,F,San Salvador  El Salvador  SV,605 Schimmel Overpass,Methuen,Massachusetts,Essex County,01841,42.71329896993664,-71.15758463359563,538228.54,5234.419999999999
51b61ad0-45b5-1233-4c83-58448b3e5f8c,1979-08-06,,999-97-1535,S99937168,X30785425X,Mr.,Rudolf736,Yundt842,,,M,white,nonhispanic,M,Boston  Massachusetts  US,447 Crooks Underpass,Gardner,Massachusetts,Worcester County,01440,42.553927106507665,-72.0372732927743,6269.57,0.0
0d7925dd-43e2-a8f1-4132-8eadeacfa619,1943-03-22,1999-02-02,999-13-5691,S99999855,X64006501X,Mrs.,Bernarda685,Cronin387,,Trantow673,M,white,nonhispanic,F,Fall River  Massachusetts  US,879 O'Connell Estate Unit 67,Marlborough,Massachusetts,Middlesex County,,42.32879187075299,-71.55627991595361,1102692.92,11223.579999999998
8b645ef6-8ddd-ff98-4a3a-1949c0834829,1919-01-20,,999-40-5683,S99990745,X33349587X,Mr.,Bob965,Streich926,,,S,white,nonhispanic,M,Boston  Massachusetts  US,722 Mayert Byway,Amherst,Massachusetts,Hampshire County,,42.35750135700551,-72.47703659213401,1446091.58,10061.039999999999
19ac1829-945a-c4a3-63fb-ce50c89977ca,1932-11-14,,999-68-8940,S99955210,X76142260X,Mr.,Hal307,Conn188,,,M,white,nonhispanic,M,Arlington  Massachusetts  US,393 Conroy Lodge Apt 15,Brockton,Massachusetts,Plymouth County,02302,42.081543604497426,-71.00859274882791,1937726.2000000002,204244.5399999998
66671e83-fe8d-1711-e15e-aa747ec6cd7e,1977-05-17,,999-78-5012,S99973882,X39986570X,Ms.,Manuela585,Quigley282,,,S,black,nonhispanic,F,Springfield  Massachusetts  US,356 Beer Gate,Bridgewater,Massachusetts,Plymouth County,,41.93414322558591,-70.94971424228187,517806.55,4850.549999999999
3e5858d2-7924-7b7f-1ea1-902eaf2d0a27,1937-09-08,,999-54-3706,S99943384,X43357344X,Mrs.,Cherlyn665,Thiel172,,Adams676,M,white,hispanic,F,Fall River  Massachusetts  US,1041 Schaefer Club Suite 12,East Longmeadow,Massachusetts,Hampden County,,42.086618570669536,-72.49631043170668,1592710.61,102949.58999999997
bc42c251-80de-b321-321a-4283788d969c,1943-03-22,,999-34-6404,S99977053,X77567915X,Mrs.,Rosy219,Torp761,,Wintheiser220,M,white,nonhispanic,F,Belmont  Massachusetts  US,231 VonRueden Way,Marlborough,Massachusetts,Middlesex County,,42.36103018092553,-71.5955503246595,1488157.8900000001,9978.689999999999
a3e6576f-ad53-2390-146d-83bde23ef85a,1922-12-07,,999-47-5634,S99977531,X61037163X,Ms.,Reda120,Koss676,,,S,white,nonhispanic,F,Newbury  Massachusetts  US,614 Stamm Throughway Suite 10,Weymouth,Massachusetts,Norfolk County,02189,42.22286676855293,-70.974039772519,1648525.24,26197.64
a5e1eb4a-9193-b119-9a30-1a7540db8233,1964-06-12,2019-11-13,999-25-3859,S99963154,X29847684X,Mr.,Haywood675,Hintz995,,,M,white,nonhispanic,M,Leominster  Massachusetts  US,130 Grant Gardens,Chicopee,Massachusetts,Hampden County,,42.13078670832703,-72.56763735159676,1595231.22,5574.36
f419a88e-78f2-402c-0838-897f5d243056,1962-06-04,,999-46-8351,S99947576,X54248410X,Mrs.,Rema399,Rowe323,,Schaden604,M,white,nonhispanic,F,East Bridgewater  Massachusetts  US,887 Heaney Orchard Unit 74,Boston,Massachusetts,Suffolk County,02467,42.33341281267074,-71.05932781624062,1290795.23,5905.429999999999
2b87fa72-2fba-d16f-145e-dcd2e6e7236f,1993-07-23,,999-48-4198,S99959072,X43978989X,Mr.,Noel608,Stark857,,,M,white,hispanic,M,Westford  Massachusetts  US,590 Steuber Neck,Weston,Massachusetts,Middlesex County,,42.40032546823269,-71.28154860484175,52338.19,245.79999999999998
1820d65f-5589-6be7-299c-0bb0a3a8f37a,1919-08-13,1992-07-08,999-83-2411,S99981163,X40037562X,Mrs.,Oda116,Gulgowski816,,Bashirian201,M,white,nonhispanic,F,Sutton  Massachusetts  US,334 Grady Course Suite 9,Lincoln,Massachusetts,Middlesex County,,42.43621390834772,-71.30122618522752,1372446.08,18865.109999999997
a04c5332-6901-8b2e-1389-b2ebb46c9ca1,1964-06-12,,999-86-3020,S99931266,X2606351X,Mr.,Pat3,Morissette863,,,M,white,nonhispanic,M,Northampton  Massachusetts  US,163 Braun Common Unit 28,Chicopee,Massachusetts,Hampden County,01020,42.19761681034374,-72.608334914665,1171594.44,3534.64
0c8ad7c0-b403-98d1-d6c9-ff1dbbce7d7c,1913-03-15,,999-31-4147,S99945423,X38809838X,Mrs.,Anita473,Valladares149,,Zepeda235,M,white,hispanic,F,Mexico City  Mexico City  MX,737 Stroman Orchard,Saugus,Massachusetts,Essex County,01906,42.419108498866635,-70.97569840566565,1370489.38,30733.44
6c01540a-2e92-60d8-6965-bb8be7596b97,1930-03-12,,999-83-2399,S99973477,X37267293X,Mrs.,Sabina296,Hudson301,,Kerluke267,M,white,nonhispanic,F,Dracut  Massachusetts  US,823 Yost Gardens Apt 51,Northampton,Massachusetts,Hampshire County,01063,42.31545122464651,-72.71642148257754,1525034.36,16134.639999999998
d619e82b-87f7-59cd-83bd-29d998dde81d,1988-10-03,,999-37-4371,S99947078,X64861557X,Mr.,Carol737,Kilback373,,,M,white,nonhispanic,M,Malden  Massachusetts  US,1025 Schmeler Crossroad,Cambridge,Massachusetts,Middlesex County,02140,42.435778432129645,-71.1660410082011,755322.7,3639.6099999999997
dd3fb687-d6f6-8806-965b-a22155ba29c6,1947-11-11,,999-65-2936,S99974887,X40696515X,Mr.,Mervin111,Bosco882,,,S,white,nonhispanic,M,Quincy  Massachusetts  US,522 Roberts Orchard Apt 94,Springfield,Massachusetts,Hampden County,01106,42.14032905683518,-72.59474004300552,1365853.98,4673.389999999999
089ddac2-c285-9bfb-bd42-49aff0c413b0,1919-08-13,2011-10-05,999-60-2263,S99981576,X63453544X,Mrs.,Margert370,Breitenberg711,,Christiansen251,M,white,nonhispanic,F,Plymouth  Massachusetts  US,1023 Murazik Alley,Lincoln,Massachusetts,Middlesex County,,42.39496324444133,-71.2704552324785,1484050.69,22091.51
521629ec-a33c-b04f-f7fe-79bf76998bd2,1922-06-21,2016-08-17,999-65-4764,S99937796,X37932535X,Ms.,Cherrie404,Feeney44,,,S,asian,nonhispanic,F,Hamilton  Massachusetts  US,702 Leuschke Orchard,Gardner,Massachusetts,Worcester County,,42.588077487067956,-71.95396766175406,1535869.33,47209.13999999999
e01d5fa2-e2eb-f23c-2de0-6a5c0d44a7ac,2002-08-24,,999-79-7254,S99980314,,Mr.,Dick869,Wiegand701,,,,white,nonhispanic,M,Framingham  Massachusetts  US,572 Bode Wynd,Springfield,Massachusetts,Hampden County,,42.15059856224696,-72.55119474363832,439032.05,6592.6799999999985
13d09d21-b7a7-6e67-6c50-2f2d935910c3,1947-03-15,2017-05-01,999-84-3992,S99946263,X62586359X,Mr.,Raleigh478,Lubowitz58,,,M,white,hispanic,M,Fitchburg  Massachusetts  US,924 Price Common Unit 63,Berkley,Massachusetts,Bristol County,,41.86238566757095,-71.09242646051491,1513132.48,10403.479999999998
882f4ff5-1395-326f-3dd2-276c2935ae0b,1916-02-18,1992-07-17,999-30-4058,S99926466,X66973488X,Mr.,Garland107,Renner328,,,M,white,nonhispanic,M,Lanesborough  Massachusetts  US,967 Jacobs Lodge,Woburn,Massachusetts,Middlesex County,01801,42.495897285179204,-71.15374921721909,466274.81,227677.56000000003
248b8a2f-be13-7f50-1f11-f3188be8eb96,1983-12-18,,999-44-4554,S99948974,X85316667X,Mr.,Denis399,Greenfelder433,,,S,white,nonhispanic,M,Woburn  Massachusetts  US,145 Eichmann Vista,Winchendon,Massachusetts,Worcester County,,42.62705737091544,-72.06742060505896,24711.28,0.0
f3c228ca-346d-8aba-3ebb-0f9a9729ff8f,1926-09-06,2013-08-24,999-93-3263,S99916226,X27087486X,Ms.,Brande998,Fahey393,,,S,white,nonhispanic,F,Monson  Massachusetts  US,545 Kohler Parade Apt 37,Boston,Massachusetts,Suffolk County,02199,42.28441384957086,-71.07786041781351,1395026.76,14226.139999999998
09b56a73-850d-8291-869f-f28f12c6e390,1934-10-19,1993-06-18,999-42-9864,S99926820,X87037579X,Mr.,Dario75,Ullrich385,,,M,white,nonhispanic,M,Boston  Massachusetts  US,446 Runolfsson Track,West Brookfield,Massachusetts,Worcester County,01585,42.27292518022877,-72.18955893573438,1414350.13,2687.8799999999997
d069da67-2db4-5812-278a-13b8159b478b,1960-08-09,,999-32-4048,S99983384,X25108707X,Mr.,Rudy520,Stokes453,,,M,white,nonhispanic,M,Braintree  Massachusetts  US,446 Roob Path Apt 32,Brockton,Massachusetts,Plymouth County,02302,42.114896105079126,-71.03451080748083,186942.41,4882.73
09a986b8-7b89-b7b5-caf8-8494bb7a9379,1947-03-15,2018-11-10,999-39-3356,S99967984,X3639950X,Mr.,Jamie386,DuBuque211,,,S,white,hispanic,M,Stoneham  Massachusetts  US,1030 Goodwin Annex,Berkley,Massachusetts,Bristol County,,41.82469574549519,-71.085503187605,1671583.94,8415.539999999999
14ffb3e7-511d-46d5-dbb4-edef8cd15fe6,1919-08-13,2011-05-05,999-54-8792,S99941133,X47337431X,Mrs.,Courtney281,Zboncak558,,O'Kon634,M,white,nonhispanic,F,Salisbury  Massachusetts  US,262 Gislason Lane Apt 60,Lincoln,Massachusetts,Middlesex County,,42.45897723886421,-71.29034147868413,1577318.75,33859.53
404175bd-6673-43bb-2e35-9644e400809b,1922-06-21,2016-03-17,999-95-9465,S99979633,X62131612X,Ms.,Lynne528,Brekke496,,,S,asian,nonhispanic,F,Holden  Massachusetts  US,176 Zemlak Skyway Unit 97,Gardner,Massachusetts,Worcester County,01440,42.58806838358222,-72.00873885284545,1436327.56,23807.32
758e8b60-2d8d-a353-d844-0ddd2f33d2a8,1975-01-18,,999-22-8104,S99989005,X6996091X,Ms.,Elisabeth967,Boyle917,,,S,black,nonhispanic,F,Harvard  Massachusetts  US,359 Mitchell Trafficway,Needham,Massachusetts,Norfolk County,,42.29659820728806,-71.23643670962566,902400.09,10650.609999999999
b6bf9086-2e26-1477-3db6-bdf27dea42b3,1926-09-06,2014-11-12,999-38-3592,S99942742,X53548946X,Mrs.,Margaret865,Runte676,,Crist667,M,white,nonhispanic,F,Worcester  Massachusetts  US,316 Hauck Dale Suite 82,Boston,Massachusetts,Suffolk County,02108,42.33061635847885,-71.05745460020218,1583528.37,18517.57
7a52b9dd-1d96-9be8-ab8e-7de45364f387,1912-09-28,2008-11-01,999-46-7908,S99973561,X81085980X,Mr.,Erik495,Abernathy524,,,M,white,nonhispanic,M,Ipswich  Massachusetts  US,317 Fadel Frontage road Apt 44,Franklin,Massachusetts,Norfolk County,02038,42.10526949519856,-71.39527698812448,1585119.96,16676.09
f1145f7a-d1a6-4ccb-d6b3-54d177db83ed,1919-08-13,,999-27-1864,S99931610,X86197268X,Mrs.,Latoyia537,Doyle959,,Hackett68,M,white,nonhispanic,F,Andover  Massachusetts  US,316 Lindgren Path,Lincoln,Massachusetts,Middlesex County,,42.424889134561084,-71.35458042772925,1608047.82,17927.499999999996
71e945a4-dc77-d235-e28e-bf3e83c633a8,1934-10-19,2017-11-16,999-84-4638,S99964463,X49290896X,Mr.,Kenton313,Quigley282,,,M,white,nonhispanic,M,Shrewsbury  Massachusetts  US,334 Thiel Bypass Suite 91,West Brookfield,Massachusetts,Worcester County,,42.241771209479346,-72.11313580626631,1628201.14,16396.999999999996
fee3cc87-770b-4eb2-9a84-53222dd083be,1912-09-28,1962-11-03,999-29-7227,S99983085,X4038163X,Mr.,Olen518,Simonis280,,,M,white,nonhispanic,M,Scituate  Massachusetts  US,547 Spencer Annex Apt 56,Franklin,Massachusetts,Norfolk County,02038,42.06069692354274,-71.38641141155503,1330741.3800000001,3708.0
185d0b87-9f40-7acb-71f7-d921d29a1731,1944-07-22,,999-54-4013,S99931223,X35507130X,Mrs.,Marcia467,Pacocha935,,Hudson301,M,white,nonhispanic,F,Natick  Massachusetts  US,286 Kutch Key Apt 32,Westminster,Massachusetts,Worcester County,,42.551164238872836,-71.86309733223638,1335961.09,13675.169999999998
79957fdf-42c1-87d5-8ebb-1ac2c77bc185,1934-10-19,1981-11-16,999-56-2607,S99928644,X50126611X,Mr.,Dale454,DuBuque211,,,M,white,nonhispanic,M,Waltham  Massachusetts  US,309 Kilback Ferry Suite 41,West Brookfield,Massachusetts,Worcester County,,42.27094772561199,-72.1965772740775,966871.84,2015.56
6f94d8aa-7cef-32a7-562b-24ae55c694d4,1930-03-13,,999-20-5863,S99963303,X39873744X,Mrs.,Guadalupe206,Hills818,,Kuhic920,M,white,nonhispanic,F,Fall River  Massachusetts  US,332 Lockman Rest Suite 13,Wellesley,Massachusetts,Norfolk County,02481,42.28084889283706,-71.31418552834752,1556251.33,13856.139999999998
98e38f8a-1dbf-c08f-ba0c-674b72e991ea,1912-09-28,2001-12-25,999-16-4319,S99963053,X44052237X,Mr.,Brant303,Weissnat378,,,M,white,nonhispanic,M,Plymouth  Massachusetts  US,808 Wisozk Meadow Unit 12,Franklin,Massachusetts,Norfolk County,,42.075549807407526,-71.36946086587629,1412681.14,14130.59
35d77646-8aec-1a42-3a8c-e8218b0235cf,1993-08-29,,999-33-2809,S99992030,X57080699X,Mr.,Foster87,Stokes453,,,M,white,nonhispanic,M,Franklin  Massachusetts  US,254 Halvorson Route Apt 19,Hanover,Massachusetts,Plymouth County,,42.09069605089592,-70.8281217711075,672812.08,3677.08
5787c2de-87bc-3dbf-f4ac-838c4385c138,1916-02-18,2020-11-06,999-66-3163,S99955594,X27098805X,Mr.,Dane516,Grimes165,,,M,white,nonhispanic,M,Abington  Massachusetts  US,791 Prohaska Stravenue,Woburn,Massachusetts,Middlesex County,,42.52145243917117,-71.12919471871022,446710.53,15690.849999999999
740037c5-9044-d412-46be-3bc888d47efa,1947-03-15,,999-82-7931,S99910189,X50930010X,Mr.,Rob341,Bahringer146,,,M,white,hispanic,M,Berkley  Massachusetts  US,752 Kuhlman Fort,Berkley,Massachusetts,Bristol County,,41.791621557188726,-71.09978020311715,1517141.48,2866.95
53471b34-442c-afcc-2c75-cdf77d89a032,1934-10-19,,999-39-9512,S99968916,X14310260X,Mr.,Gonzalo160,Ferry570,,,M,white,nonhispanic,M,Rockland  Massachusetts  US,109 Turcotte Heights Apt 27,West Brookfield,Massachusetts,Worcester County,,42.23416557942318,-72.15334599606426,1791836.72,7293.379999999999
02c3a5e2-9ef6-7a1e-33bd-23815f20a162,1913-11-11,2000-09-20,999-48-8437,S99972435,X84522029X,Mr.,Victor265,Heaney114,,,S,white,nonhispanic,M,Haverhill  Massachusetts  US,656 Friesen Extension,Erving,Massachusetts,Franklin County,,42.659008920011686,-72.37866098782881,1561973.43,12668.99
d130a5c2-5892-d5a3-926a-42669c3d4f82,1912-09-28,1980-11-20,999-22-7172,S99950017,X44183369X,Mr.,Oscar384,Ratke343,,,S,white,nonhispanic,M,Wilmington  Massachusetts  US,887 Sporer Pathway,Franklin,Massachusetts,Norfolk County,,42.094076522196936,-71.43259632224841,1420874.41,3776.6699999999996
fd83348f-f088-3a44-b8cc-faa955eca3a1,1922-06-21,,999-47-9313,S99992260,X59995880X,Ms.,Meredith572,Legros616,,,S,asian,nonhispanic,F,Westfield  Massachusetts  US,559 Abbott Glen,Gardner,Massachusetts,Worcester County,,42.53499699124959,-71.98052212425313,1763224.91,71116.82999999999
a0527928-2932-d4a4-278a-5e1b149f09e6,1971-03-12,,999-63-4983,S99998238,X18256945X,Mr.,Everette494,Schinner682,,,M,white,hispanic,M,Falmouth  Massachusetts  US,585 Schoen Divide,Peabody,Massachusetts,Essex County,01960,42.567351780537805,-71.02780601247724,1183472.47,10517.88
f1525e9d-198c-247e-19ed-d9f35f0c5df2,1960-09-14,,999-54-3206,S99993400,X79227257X,Mrs.,Coleen678,Kilback373,,McClure239,M,white,nonhispanic,F,Boston  Massachusetts  US,846 Bogan Light,Boston,Massachusetts,Suffolk County,02126,42.333732642923756,-71.16522763421162,680779.17,10500.05
570de871-1c3c-e7a4-9a4c-4a8eac9ccc4a,1926-09-06,1976-08-02,999-53-2551,S99914484,X70207231X,Mrs.,Bambi5,Bogisich202,,Rogahn59,M,white,nonhispanic,F,Haverhill  Massachusetts  US,862 Heaney Promenade Apt 40,Boston,Massachusetts,Suffolk County,02152,42.38475843577457,-71.16963870780532,1034184.66,8314.019999999999
773e3674-dd51-0ca7-41b6-d59b2b8db334,2001-09-09,,999-64-6088,S99963720,,Mr.,Branden904,Walsh511,,,,white,nonhispanic,M,Bellingham  Massachusetts  US,371 Treutel Bay,Dracut,Massachusetts,Middlesex County,,42.64256671374231,-71.34305447213545,456014.01,2803.0899999999997
9e96e4f9-ab74-97ad-b90e-5676e012f551,1994-03-05,,999-25-9529,S99944713,X58472909X,Mr.,Josiah310,Rohan584,,,M,white,hispanic,M,Southampton  Massachusetts  US,492 Hyatt Terrace Unit 95,Methuen,Massachusetts,Essex County,01841,42.75975543913299,-71.17002519991401,627918.95,3509.6299999999997
9403587b-dc62-879c-9aa9-98337be79f10,1997-12-05,,999-12-6576,S99976036,X160204X,Ms.,Teresa94,Jenkins714,,,,white,nonhispanic,F,West Springfield  Massachusetts  US,613 Bins Vista Suite 84,Billerica,Massachusetts,Middlesex County,,42.59128992713709,-71.25100657560041,516824.96,5041.139999999999
6b3d8e8e-6389-52e5-2ac7-ad0c758362f2,1912-09-28,1982-11-06,999-38-3233,S99920518,X40598340X,Mr.,Zachery872,Strosin214,,,M,white,nonhispanic,M,Woburn  Massachusetts  US,784 Hoeger Manor Unit 27,Franklin,Massachusetts,Norfolk County,,42.08912563193968,-71.38386794413817,1356234.89,422314.57000000007
6654e0c3-aaec-7246-8c90-83f0f82260ae,1955-07-26,1971-08-24,999-33-7326,S99974914,,,Noah480,Predovic534,,,,white,nonhispanic,M,Westford  Massachusetts  US,550 Roob Landing,Bridgewater,Massachusetts,Plymouth County,,42.020240924871764,-70.93236129764766,351130.63,3719.7
c5c107dd-c665-6a0f-018d-6886004854e2,1947-08-01,,999-70-6962,S99913191,X68944098X,Ms.,Yang129,Turcotte120,,,S,white,nonhispanic,F,Needham  Massachusetts  US,169 Mann Spur Unit 21,Newton,Massachusetts,Middlesex County,02467,42.37455194763953,-71.25425055371562,1491281.28,9604.729999999998
c857835e-2033-303c-d3d7-aeb99ef34cf3,1926-09-06,2018-06-01,999-18-4400,S99980944,X89670890X,Mrs.,Sima34,Wilderman619,,Muller251,M,white,nonhispanic,F,New Bedford  Massachusetts  US,872 Tromp Dam,Boston,Massachusetts,Suffolk County,02130,42.35657807739231,-71.06502064388975,1421933.96,20057.69
cd9ff1f6-c9f9-14eb-82fe-8687c49362b9,1955-07-26,,999-36-6051,S99991361,X65166502X,Mr.,Bill567,Runolfsson901,,,S,white,nonhispanic,M,Methuen  Massachusetts  US,532 Wehner Dale,Bridgewater,Massachusetts,Plymouth County,02324,41.94729566183688,-70.99029261404743,1335262.45,4346.24
9ba0181f-f749-4110-482d-bd07e76bd5a8,1933-03-18,1964-10-11,999-31-9329,S99971140,X54827244X,Mr.,Barton704,Kuhlman484,,,S,white,nonhispanic,M,North Adams  Massachusetts  US,156 Jerde Estate,Arlington,Massachusetts,Middlesex County,,42.41868715808964,-71.16594541335641,655512.01,2261.3599999999997
ebea7f7e-6149-6d18-856d-dc48b133dfb0,1912-09-28,1992-03-14,999-84-5403,S99981639,X28714179X,Mr.,Ellsworth48,Jenkins714,,,M,white,nonhispanic,M,Boston  Massachusetts  US,440 Robel Boulevard,Franklin,Massachusetts,Norfolk County,,42.04965592812393,-71.41237696219245,1771774.8399999999,12279.51
096b1385-f4ef-15f4-c105-cc79bae84e80,1981-02-27,,999-77-7689,S99993420,X33557545X,Mr.,Dennis979,Nitzsche158,,,S,white,nonhispanic,M,Newburyport  Massachusetts  US,676 Grady Lodge Suite 79,Wareham Center,Massachusetts,Plymouth County,,41.749179449730406,-70.71033876037745,828084.15,2298.92
08a143a5-a76f-ca83-98c4-2e0a3796462e,1933-03-18,1977-09-11,999-54-3787,S99993426,X57326288X,Mr.,Joaquin141,Bashirian201,,,M,white,nonhispanic,M,Gloucester  Massachusetts  US,136 Reinger Knoll,Arlington,Massachusetts,Middlesex County,02474,42.41128834447653,-71.21530537893285,37134.58,370.79999999999995
86a0b910-adc3-7563-daec-2bb81b9a3d27,1913-11-11,1971-01-19,999-96-2509,S99972170,X7411090X,Mr.,Jonas187,Kuhlman484,,,M,white,nonhispanic,M,Natick  Massachusetts  US,383 Auer Lane,Erving,Massachusetts,Franklin County,,42.57828878760288,-72.37707067815403,1543895.76,3485.52
b530e420-8d4f-3542-f5ab-2829b1721b8d,1926-09-06,2005-11-07,999-79-3505,S99954637,X78090467X,Mrs.,Chanda935,Cormier289,,Hills818,M,white,nonhispanic,F,Brockton  Massachusetts  US,404 Strosin Arcade,Boston,Massachusetts,Suffolk County,02116,42.362642842596436,-71.0626586665889,1470772.47,17885.489999999998
5a495ad6-1e7c-648d-5c5a-49824fc0450b,2002-10-17,,999-43-9697,S99957897,,Ms.,Shenna471,Franecki195,,,,white,nonhispanic,F,Boston  Massachusetts  US,764 Franecki Plaza Apt 61,Wilmington,Massachusetts,Middlesex County,01887,42.56029031986968,-71.12320189878591,413582.86,6367.609999999999
